review_stat_id,object,url,data_updated_at,data_created_at,subject_id,data_subject_type,data_meaning_correct,data_meaning_incorrect,data_meaning_max_streak,data_meaning_current_streak,data_reading_correct,data_reading_incorrect,data_reading_max_streak,data_reading_current_streak,data_percentage_correct,data_hidden
483390577,review_statistic,https://api.wanikani.com/v2/review_statistics/483390577,2025-12-28 17:47:38.764407+00:00,2025-03-12 11:27:48.842812+00:00,5631,vocabulary,16,3,6,3,16,0,16,16,91,False
483628041,review_statistic,https://api.wanikani.com/v2/review_statistics/483628041,2026-03-18 00:46:51.456312+00:00,2025-03-12 20:47:16.247022+00:00,2670,vocabulary,8,0,8,8,8,0,8,8,100,False
483628625,review_statistic,https://api.wanikani.com/v2/review_statistics/483628625,2026-02-23 00:25:46.812308+00:00,2025-03-12 20:47:29.527684+00:00,2672,vocabulary,8,0,8,8,8,0,8,8,100,False
483628632,review_statistic,https://api.wanikani.com/v2/review_statistics/483628632,2025-09-10 00:54:40.539240+00:00,2025-03-12 20:47:32.005844+00:00,4313,vocabulary,8,0,8,8,8,0,8,8,100,False
483628647,review_statistic,https://api.wanikani.com/v2/review_statistics/483628647,2025-09-12 12:26:35.076161+00:00,2025-03-12 20:47:36.232156+00:00,2671,vocabulary,9,1,9,9,9,0,9,9,95,False
483628665,review_statistic,https://api.wanikani.com/v2/review_statistics/483628665,2026-02-02 21:38:46.645478+00:00,2025-03-12 20:47:43.852573+00:00,2673,vocabulary,8,0,8,8,8,0,8,8,100,False
483628769,review_statistic,https://api.wanikani.com/v2/review_statistics/483628769,2025-09-10 00:35:26.467709+00:00,2025-03-12 20:48:29.006867+00:00,2676,vocabulary,8,0,8,8,8,0,8,8,100,False
483628777,review_statistic,https://api.wanikani.com/v2/review_statistics/483628777,2025-09-10 00:25:24.520776+00:00,2025-03-12 20:48:31.892536+00:00,2674,vocabulary,8,0,8,8,8,0,8,8,100,False
483628787,review_statistic,https://api.wanikani.com/v2/review_statistics/483628787,2025-11-11 17:43:24.533770+00:00,2025-03-12 20:48:38.100647+00:00,2677,vocabulary,13,1,8,5,13,1,12,12,93,False
483628797,review_statistic,https://api.wanikani.com/v2/review_statistics/483628797,2025-11-11 13:18:00.164994+00:00,2025-03-12 20:48:42.672993+00:00,2675,vocabulary,11,1,6,5,11,0,11,11,96,False
483915889,review_statistic,https://api.wanikani.com/v2/review_statistics/483915889,2025-09-11 12:24:30.184055+00:00,2025-03-13 11:34:21.599987+00:00,2685,vocabulary,8,0,8,8,8,0,8,8,100,False
483915946,review_statistic,https://api.wanikani.com/v2/review_statistics/483915946,2025-09-12 12:30:55.404113+00:00,2025-03-13 11:35:04.642644+00:00,2686,vocabulary,8,0,8,8,8,0,8,8,100,False
483915980,review_statistic,https://api.wanikani.com/v2/review_statistics/483915980,2025-09-11 11:55:25.273584+00:00,2025-03-13 11:35:16.542489+00:00,2684,vocabulary,8,0,8,8,8,0,8,8,100,False
483915993,review_statistic,https://api.wanikani.com/v2/review_statistics/483915993,2025-09-11 12:24:45.065987+00:00,2025-03-13 11:35:20.317373+00:00,2689,vocabulary,8,0,8,8,8,0,8,8,100,False
483916033,review_statistic,https://api.wanikani.com/v2/review_statistics/483916033,2025-09-11 12:24:39.245851+00:00,2025-03-13 11:35:35.467181+00:00,2679,vocabulary,8,0,8,8,8,0,8,8,100,False
483916101,review_statistic,https://api.wanikani.com/v2/review_statistics/483916101,2025-11-22 03:23:49.086334+00:00,2025-03-13 11:36:06.757569+00:00,2692,vocabulary,8,0,8,8,8,0,8,8,100,False
483916127,review_statistic,https://api.wanikani.com/v2/review_statistics/483916127,2025-09-11 11:50:34.429241+00:00,2025-03-13 11:36:20.912095+00:00,2695,vocabulary,8,0,8,8,8,0,8,8,100,False
483916131,review_statistic,https://api.wanikani.com/v2/review_statistics/483916131,2025-09-12 12:26:57.095221+00:00,2025-03-13 11:36:23.437161+00:00,2703,vocabulary,8,0,8,8,8,0,8,8,100,False
483916134,review_statistic,https://api.wanikani.com/v2/review_statistics/483916134,2025-09-12 12:19:30.506988+00:00,2025-03-13 11:36:26.787865+00:00,2694,vocabulary,8,0,8,8,8,0,8,8,100,False
483916142,review_statistic,https://api.wanikani.com/v2/review_statistics/483916142,2025-09-11 12:23:32.984628+00:00,2025-03-13 11:36:30.150503+00:00,2704,vocabulary,8,0,8,8,8,0,8,8,100,False
483916264,review_statistic,https://api.wanikani.com/v2/review_statistics/483916264,2026-02-25 01:06:34.261716+00:00,2025-03-13 11:37:20.148855+00:00,2713,vocabulary,8,0,8,8,8,0,8,8,100,False
483916275,review_statistic,https://api.wanikani.com/v2/review_statistics/483916275,2026-02-25 01:04:44.695785+00:00,2025-03-13 11:37:25.670703+00:00,2712,vocabulary,11,0,11,11,11,1,6,6,96,False
483916286,review_statistic,https://api.wanikani.com/v2/review_statistics/483916286,2025-09-12 12:29:01.824681+00:00,2025-03-13 11:37:32.169797+00:00,2705,vocabulary,8,0,8,8,8,0,8,8,100,False
483916317,review_statistic,https://api.wanikani.com/v2/review_statistics/483916317,2025-09-12 12:29:25.938116+00:00,2025-03-13 11:37:42.953727+00:00,2736,vocabulary,8,0,8,8,8,0,8,8,100,False
483916326,review_statistic,https://api.wanikani.com/v2/review_statistics/483916326,2025-09-11 12:25:04.744880+00:00,2025-03-13 11:37:46.489774+00:00,2737,vocabulary,9,0,9,9,9,1,9,9,95,False
484142958,review_statistic,https://api.wanikani.com/v2/review_statistics/484142958,2025-09-12 12:27:41.985454+00:00,2025-03-13 20:26:48.518431+00:00,7520,vocabulary,8,0,8,8,8,0,8,8,100,False
484142975,review_statistic,https://api.wanikani.com/v2/review_statistics/484142975,2025-09-11 11:44:43.745529+00:00,2025-03-13 20:26:55.268687+00:00,2667,vocabulary,8,0,8,8,8,0,8,8,100,False
484142992,review_statistic,https://api.wanikani.com/v2/review_statistics/484142992,2025-09-11 12:25:07.488257+00:00,2025-03-13 20:27:03.909245+00:00,8694,vocabulary,8,0,8,8,8,0,8,8,100,False
484555806,review_statistic,https://api.wanikani.com/v2/review_statistics/484555806,2026-02-28 03:04:54.461144+00:00,2025-03-14 16:35:12.611177+00:00,2739,vocabulary,11,0,11,11,11,1,7,7,96,False
484555845,review_statistic,https://api.wanikani.com/v2/review_statistics/484555845,2025-09-12 12:16:40.590774+00:00,2025-03-14 16:35:29.604207+00:00,5632,vocabulary,8,0,8,8,8,0,8,8,100,False
484555854,review_statistic,https://api.wanikani.com/v2/review_statistics/484555854,2025-09-12 12:27:49.493104+00:00,2025-03-14 16:35:32.437266+00:00,2585,vocabulary,8,0,8,8,8,0,8,8,100,False
484658753,review_statistic,https://api.wanikani.com/v2/review_statistics/484658753,2025-09-12 12:20:25.293413+00:00,2025-03-14 23:46:28.628304+00:00,2716,vocabulary,8,0,8,8,8,0,8,8,100,False
484658758,review_statistic,https://api.wanikani.com/v2/review_statistics/484658758,2025-09-12 12:27:34.243211+00:00,2025-03-14 23:46:30.684069+00:00,2687,vocabulary,8,0,8,8,8,0,8,8,100,False
484658814,review_statistic,https://api.wanikani.com/v2/review_statistics/484658814,2025-09-12 12:32:07.693313+00:00,2025-03-14 23:47:05.005331+00:00,2708,vocabulary,8,0,8,8,8,0,8,8,100,False
484658832,review_statistic,https://api.wanikani.com/v2/review_statistics/484658832,2025-09-12 12:30:50.077218+00:00,2025-03-14 23:47:11.274466+00:00,2706,vocabulary,8,0,8,8,8,0,8,8,100,False
484658838,review_statistic,https://api.wanikani.com/v2/review_statistics/484658838,2025-09-12 12:31:57.694377+00:00,2025-03-14 23:47:14.184214+00:00,2707,vocabulary,8,0,8,8,8,0,8,8,100,False
484975626,review_statistic,https://api.wanikani.com/v2/review_statistics/484975626,2026-01-07 00:56:13.922609+00:00,2025-03-15 15:52:03.629095+00:00,2697,vocabulary,8,0,8,8,8,0,8,8,100,False
484975649,review_statistic,https://api.wanikani.com/v2/review_statistics/484975649,2025-11-11 13:25:05.919273+00:00,2025-03-15 15:52:22.371504+00:00,2701,vocabulary,11,0,11,11,11,1,6,5,96,False
484975657,review_statistic,https://api.wanikani.com/v2/review_statistics/484975657,2025-09-13 00:53:24.130382+00:00,2025-03-15 15:52:25.016446+00:00,2699,vocabulary,8,0,8,8,8,0,8,8,100,False
484975667,review_statistic,https://api.wanikani.com/v2/review_statistics/484975667,2026-01-12 00:59:40.884310+00:00,2025-03-15 15:52:32.874812+00:00,2702,vocabulary,11,0,11,11,11,1,7,7,96,False
484975672,review_statistic,https://api.wanikani.com/v2/review_statistics/484975672,2025-09-13 01:01:32.866429+00:00,2025-03-15 15:52:36.159906+00:00,2696,vocabulary,8,0,8,8,8,0,8,8,100,False
484975747,review_statistic,https://api.wanikani.com/v2/review_statistics/484975747,2026-03-24 14:37:41.500457+00:00,2025-03-15 15:53:17.228876+00:00,2723,vocabulary,8,0,8,8,8,0,8,8,100,False
484975759,review_statistic,https://api.wanikani.com/v2/review_statistics/484975759,2025-10-28 16:32:51.741434+00:00,2025-03-15 15:53:22.460408+00:00,2715,vocabulary,14,1,14,14,14,2,7,7,90,False
484975765,review_statistic,https://api.wanikani.com/v2/review_statistics/484975765,2025-09-17 12:05:42.047811+00:00,2025-03-15 15:53:26.195373+00:00,2714,vocabulary,10,0,10,10,10,1,7,7,95,False
485125761,review_statistic,https://api.wanikani.com/v2/review_statistics/485125761,2025-09-14 00:06:12.928191+00:00,2025-03-15 23:36:57.304389+00:00,104,radical,8,0,8,8,8,0,8,8,100,False
485136875,review_statistic,https://api.wanikani.com/v2/review_statistics/485136875,2025-09-14 00:01:41.725596+00:00,2025-03-15 23:42:10.688856+00:00,2738,vocabulary,8,0,8,8,8,0,8,8,100,False
485136880,review_statistic,https://api.wanikani.com/v2/review_statistics/485136880,2025-09-14 00:10:49.231680+00:00,2025-03-15 23:42:15.601137+00:00,103,radical,8,0,8,8,8,0,8,8,100,False
485136895,review_statistic,https://api.wanikani.com/v2/review_statistics/485136895,2025-09-14 01:16:09.748673+00:00,2025-03-15 23:42:23.232362+00:00,106,radical,8,0,8,8,8,0,8,8,100,False
485136903,review_statistic,https://api.wanikani.com/v2/review_statistics/485136903,2025-09-13 15:23:56.560371+00:00,2025-03-15 23:42:27.149755+00:00,105,radical,8,0,8,8,8,0,8,8,100,False
485136928,review_statistic,https://api.wanikani.com/v2/review_statistics/485136928,2025-09-14 01:19:58.110719+00:00,2025-03-15 23:42:53.914148+00:00,108,radical,8,0,8,8,8,0,8,8,100,False
485136933,review_statistic,https://api.wanikani.com/v2/review_statistics/485136933,2025-09-13 15:24:33.277844+00:00,2025-03-15 23:42:56.434006+00:00,109,radical,8,0,8,8,8,0,8,8,100,False
485136940,review_statistic,https://api.wanikani.com/v2/review_statistics/485136940,2025-11-24 20:14:58.296299+00:00,2025-03-15 23:42:59.193820+00:00,110,radical,8,0,8,8,8,0,8,8,100,False
485136942,review_statistic,https://api.wanikani.com/v2/review_statistics/485136942,2025-09-13 15:24:44.513328+00:00,2025-03-15 23:43:01.548799+00:00,112,radical,8,0,8,8,8,0,8,8,100,False
485136947,review_statistic,https://api.wanikani.com/v2/review_statistics/485136947,2025-10-10 23:35:29.628222+00:00,2025-03-15 23:43:03.782009+00:00,111,radical,11,1,6,6,11,0,11,11,96,False
485137044,review_statistic,https://api.wanikani.com/v2/review_statistics/485137044,2025-09-14 00:10:44.824976+00:00,2025-03-15 23:44:00.461007+00:00,114,radical,8,0,8,8,8,0,8,8,100,False
485137077,review_statistic,https://api.wanikani.com/v2/review_statistics/485137077,2025-09-14 00:47:42.023394+00:00,2025-03-15 23:44:20.285302+00:00,113,radical,8,0,8,8,8,0,8,8,100,False
485137083,review_statistic,https://api.wanikani.com/v2/review_statistics/485137083,2025-09-14 00:02:16.834411+00:00,2025-03-15 23:44:26.637823+00:00,115,radical,8,0,8,8,8,0,8,8,100,False
485137088,review_statistic,https://api.wanikani.com/v2/review_statistics/485137088,2025-09-14 00:47:47.016245+00:00,2025-03-15 23:44:29.668359+00:00,233,radical,8,0,8,8,8,0,8,8,100,False
485137091,review_statistic,https://api.wanikani.com/v2/review_statistics/485137091,2025-09-14 00:11:20.149157+00:00,2025-03-15 23:44:31.803210+00:00,117,radical,8,0,8,8,8,0,8,8,100,False
485137138,review_statistic,https://api.wanikani.com/v2/review_statistics/485137138,2025-09-13 18:06:49.468029+00:00,2025-03-15 23:45:11.152218+00:00,118,radical,8,0,8,8,8,0,8,8,100,False
485137143,review_statistic,https://api.wanikani.com/v2/review_statistics/485137143,2026-02-26 05:24:29.776841+00:00,2025-03-15 23:45:16.060902+00:00,120,radical,8,0,8,8,8,0,8,8,100,False
485137148,review_statistic,https://api.wanikani.com/v2/review_statistics/485137148,2025-09-14 00:06:53.651154+00:00,2025-03-15 23:45:19.299545+00:00,119,radical,8,0,8,8,8,0,8,8,100,False
485137152,review_statistic,https://api.wanikani.com/v2/review_statistics/485137152,2025-09-13 15:56:36.919583+00:00,2025-03-15 23:45:21.699467+00:00,122,radical,8,0,8,8,8,0,8,8,100,False
485137157,review_statistic,https://api.wanikani.com/v2/review_statistics/485137157,2025-09-14 00:58:21.039996+00:00,2025-03-15 23:45:25.931289+00:00,121,radical,8,0,8,8,8,0,8,8,100,False
485137230,review_statistic,https://api.wanikani.com/v2/review_statistics/485137230,2026-01-27 00:40:47.554463+00:00,2025-03-15 23:46:20.649948+00:00,124,radical,8,0,8,8,8,0,8,8,100,False
485137237,review_statistic,https://api.wanikani.com/v2/review_statistics/485137237,2025-09-14 00:16:23.488178+00:00,2025-03-15 23:46:23.782670+00:00,125,radical,8,0,8,8,8,0,8,8,100,False
485137241,review_statistic,https://api.wanikani.com/v2/review_statistics/485137241,2025-09-13 18:08:58.722498+00:00,2025-03-15 23:46:26.007208+00:00,155,radical,8,0,8,8,8,0,8,8,100,False
485137267,review_statistic,https://api.wanikani.com/v2/review_statistics/485137267,2025-09-14 00:02:25.269647+00:00,2025-03-15 23:46:29.425206+00:00,171,radical,8,0,8,8,8,0,8,8,100,False
485137764,review_statistic,https://api.wanikani.com/v2/review_statistics/485137764,2025-09-14 00:16:39.389240+00:00,2025-03-15 23:46:31.955200+00:00,8770,radical,8,0,8,8,8,0,8,8,100,False
485138324,review_statistic,https://api.wanikani.com/v2/review_statistics/485138324,2026-01-03 16:03:52.287225+00:00,2025-03-15 23:46:35.044063+00:00,8769,radical,14,2,6,5,14,0,14,14,93,False
485138737,review_statistic,https://api.wanikani.com/v2/review_statistics/485138737,2025-09-19 03:15:41.389654+00:00,2025-03-15 23:46:38.486048+00:00,213,radical,8,0,8,8,8,0,8,8,100,False
485139254,review_statistic,https://api.wanikani.com/v2/review_statistics/485139254,2026-01-30 23:32:19.408812+00:00,2025-03-15 23:51:53.426320+00:00,539,kanji,8,0,8,8,8,0,8,8,100,False
485139488,review_statistic,https://api.wanikani.com/v2/review_statistics/485139488,2025-09-14 00:39:05.358383+00:00,2025-03-15 23:54:37.359950+00:00,565,kanji,8,0,8,8,8,0,8,8,100,False
485139499,review_statistic,https://api.wanikani.com/v2/review_statistics/485139499,2025-09-14 19:50:17.431870+00:00,2025-03-15 23:54:42.571656+00:00,569,kanji,10,0,10,10,10,1,8,8,95,False
485139617,review_statistic,https://api.wanikani.com/v2/review_statistics/485139617,2025-10-10 23:43:22.829165+00:00,2025-03-15 23:55:29.374965+00:00,567,kanji,11,0,11,11,11,1,6,6,96,False
485139621,review_statistic,https://api.wanikani.com/v2/review_statistics/485139621,2025-11-25 02:25:11.496043+00:00,2025-03-15 23:55:37.411403+00:00,515,kanji,8,0,8,8,8,0,8,8,100,False
485143169,review_statistic,https://api.wanikani.com/v2/review_statistics/485143169,2025-11-07 23:40:00.337079+00:00,2025-03-16 00:00:22.754315+00:00,572,kanji,8,0,8,8,8,0,8,8,100,False
485143191,review_statistic,https://api.wanikani.com/v2/review_statistics/485143191,2025-10-10 23:36:33.784780+00:00,2025-03-16 00:00:45.400306+00:00,530,kanji,12,2,6,6,12,0,12,12,92,False
485143209,review_statistic,https://api.wanikani.com/v2/review_statistics/485143209,2025-09-24 11:25:31.120184+00:00,2025-03-16 00:01:03.456338+00:00,570,kanji,11,0,11,11,11,1,7,7,96,False
485143230,review_statistic,https://api.wanikani.com/v2/review_statistics/485143230,2026-01-19 08:17:31.516158+00:00,2025-03-16 00:01:18.407487+00:00,574,kanji,8,0,8,8,8,0,8,8,100,False
485143251,review_statistic,https://api.wanikani.com/v2/review_statistics/485143251,2025-09-14 00:48:11.044876+00:00,2025-03-16 00:01:30.349392+00:00,583,kanji,8,0,8,8,8,0,8,8,100,False
485143773,review_statistic,https://api.wanikani.com/v2/review_statistics/485143773,2025-09-14 00:27:36.059286+00:00,2025-03-16 00:04:41.467352+00:00,586,kanji,8,0,8,8,8,0,8,8,100,False
485143806,review_statistic,https://api.wanikani.com/v2/review_statistics/485143806,2025-09-14 00:44:25.359695+00:00,2025-03-16 00:05:01.798713+00:00,585,kanji,8,0,8,8,8,0,8,8,100,False
485143824,review_statistic,https://api.wanikani.com/v2/review_statistics/485143824,2025-11-07 23:51:43.550870+00:00,2025-03-16 00:05:09.738613+00:00,590,kanji,11,1,7,7,11,0,11,11,96,False
485143829,review_statistic,https://api.wanikani.com/v2/review_statistics/485143829,2025-09-13 18:13:52.094908+00:00,2025-03-16 00:05:11.902659+00:00,591,kanji,8,0,8,8,8,0,8,8,100,False
485143979,review_statistic,https://api.wanikani.com/v2/review_statistics/485143979,2025-11-07 23:52:09.462243+00:00,2025-03-16 00:06:18.360656+00:00,588,kanji,8,0,8,8,8,0,8,8,100,False
485145222,review_statistic,https://api.wanikani.com/v2/review_statistics/485145222,2026-02-26 05:22:28.318938+00:00,2025-03-16 00:17:40.876640+00:00,598,kanji,8,0,8,8,8,0,8,8,100,False
485145332,review_statistic,https://api.wanikani.com/v2/review_statistics/485145332,2025-11-08 00:15:33.860235+00:00,2025-03-16 00:18:43.422519+00:00,594,kanji,8,0,8,8,8,0,8,8,100,False
485145373,review_statistic,https://api.wanikani.com/v2/review_statistics/485145373,2025-09-14 00:47:49.257371+00:00,2025-03-16 00:19:13.043706+00:00,605,kanji,8,0,8,8,8,0,8,8,100,False
485145382,review_statistic,https://api.wanikani.com/v2/review_statistics/485145382,2025-09-14 00:49:28.659556+00:00,2025-03-16 00:19:17.583764+00:00,600,kanji,8,0,8,8,8,0,8,8,100,False
485145393,review_statistic,https://api.wanikani.com/v2/review_statistics/485145393,2025-09-14 00:06:27.342511+00:00,2025-03-16 00:19:23.711961+00:00,606,kanji,8,0,8,8,8,0,8,8,100,False
485145796,review_statistic,https://api.wanikani.com/v2/review_statistics/485145796,2025-09-14 00:03:38.028443+00:00,2025-03-16 00:20:24.520295+00:00,592,kanji,8,0,8,8,8,0,8,8,100,False
485145814,review_statistic,https://api.wanikani.com/v2/review_statistics/485145814,2025-09-14 00:43:27.938824+00:00,2025-03-16 00:20:44.494734+00:00,601,kanji,8,0,8,8,8,0,8,8,100,False
485524862,review_statistic,https://api.wanikani.com/v2/review_statistics/485524862,2025-09-14 00:03:47.722834+00:00,2025-03-16 15:28:29.644256+00:00,2678,vocabulary,8,0,8,8,8,0,8,8,100,False
485525581,review_statistic,https://api.wanikani.com/v2/review_statistics/485525581,2025-09-14 19:50:15.679858+00:00,2025-03-16 15:28:40.621446+00:00,9192,kana_vocabulary,9,1,9,9,9,0,9,9,95,False
485525902,review_statistic,https://api.wanikani.com/v2/review_statistics/485525902,2025-09-14 00:07:15.344630+00:00,2025-03-16 15:28:43.071046+00:00,2727,vocabulary,8,0,8,8,8,0,8,8,100,False
485526060,review_statistic,https://api.wanikani.com/v2/review_statistics/485526060,2025-09-13 15:17:54.122627+00:00,2025-03-16 15:29:00.353718+00:00,9193,kana_vocabulary,8,0,8,8,8,0,8,8,100,False
485526080,review_statistic,https://api.wanikani.com/v2/review_statistics/485526080,2025-09-14 00:04:06.725247+00:00,2025-03-16 15:29:12.654354+00:00,2728,vocabulary,8,0,8,8,8,0,8,8,100,False
485526158,review_statistic,https://api.wanikani.com/v2/review_statistics/485526158,2025-09-14 00:45:23.922606+00:00,2025-03-16 15:29:34.829298+00:00,9194,kana_vocabulary,8,0,8,8,8,0,8,8,100,False
485526180,review_statistic,https://api.wanikani.com/v2/review_statistics/485526180,2025-09-13 18:14:12.860072+00:00,2025-03-16 15:29:43.280357+00:00,9195,kana_vocabulary,8,0,8,8,8,0,8,8,100,False
485526189,review_statistic,https://api.wanikani.com/v2/review_statistics/485526189,2025-09-14 00:06:29.825665+00:00,2025-03-16 15:29:48.441936+00:00,9197,kana_vocabulary,8,0,8,8,8,0,8,8,100,False
485526209,review_statistic,https://api.wanikani.com/v2/review_statistics/485526209,2025-09-14 00:48:15.880955+00:00,2025-03-16 15:29:54.028769+00:00,9196,kana_vocabulary,8,0,8,8,8,0,8,8,100,False
